Pv_Sal1_chr05	361710	362370	PVX_089175	HP conserved	HP
Pv_Sal1_chr05	1233101	1235526	PVX_090215	GAPM2	GAPM2
Pv_Sal1_chr05	1216327	1218601	PVX_090180	HP conserved	HP
Pv_Sal1_chr05	850760	851398	PVX_089820	Pv-fam-e	Pv-fam-e
Pv_Sal1_chr05	621120	622932	PVX_089510	D13	D13
Pv_Sal1_chr05	388029	392078	PVX_089215	VPS15	VPS15
Pv_Sal1_chr05	1253818	1254327	PVX_090235	HP	HP
Pv_Sal1_chr05	1083254	1085894	PVX_090070	ran binding 1	ran binding 1
Pv_Sal1_chr05	911656	913458	PVX_089880	Pv-fam-e	Pv-fam-e
Pv_Sal1_chr05	161316	163270	PVX_088920	FT1	FT1
Pv_Sal1_chr05	1225992	1227737	PVX_090205	HP conserved	HP
Pv_Sal1_chr05	810307	812742	PVX_089760	HP	HP
Pv_Sal1_chr05	1259957	1261260	PVX_090245	Phist	Phist
Pv_Sal1_chr05	533155	534241	PVX_089410	HP conserved	HP
Pv_Sal1_chr05	690354	690992	PVX_089595	VPS2	VPS2
Pv_Sal1_chr05	846767	847906	PVX_089810	Pv-fam-e	Pv-fam-e
Pv_Sal1_chr05	610728	613385	PVX_089500	dynactin subunit 6	dynactin subunit 6
Pv_Sal1_chr05	707387	709948	PVX_089625	eukaryotic translation initiation factor 3 subunit 4	eukaryotic translation initiation factor 3 subunit 4
Pv_Sal1_chr05	836729	837760	PVX_089800	Pv-fam-e	Pv-fam-e
Pv_Sal1_chr05	171722	174037	PVX_088940	HP conserved	HP
Pv_Sal1_chr05	1158440	1165281	PVX_090130	HP conserved	HP
Pv_Sal1_chr05	36548	39741	PVX_088805	Vir22/24	Vir22/24
Pv_Sal1_chr05	185628	187194	PVX_088960	protein disulfide isomerase	protein disulfide isomerase
Pv_Sal1_chr05	997678	999912	PVX_089975	HP conserved	HP
Pv_Sal1_chr05	800814	802576	PVX_089750	L15-1	L15-1
Pv_Sal1_chr05	566928	568287	PVX_089455	Pv-fam-e	Pv-fam-e
Pv_Sal1_chr05	78993	80676	PVX_088850	Pv-fam-a	Pv-fam-a
Pv_Sal1_chr05	541285	543933	PVX_089425	heat shock 70 kDa	heat shock 70 kDa
Pv_Sal1_chr05	904190	904995	PVX_089875	Pv-fam-e	Pv-fam-e
Pv_Sal1_chr05	1200445	1201690	PVX_090160	RPS19	RPS19
Pv_Sal1_chr05	1367155	1368735	PVX_090335	Vir12	Vir12
Pv_Sal1_chr05	2738	3908	PVX_088775	VIR	VIR
Pv_Sal1_chr05	722972	723847	PVX_089650	50S L10	50S L10
Pv_Sal1_chr05	776240	781795	PVX_089715	HP conserved	HP
Pv_Sal1_chr05	330001	334156	PVX_089125	LMF1	LMF1
Pv_Sal1_chr05	682405	683563	PVX_089590	HP conserved	HP
Pv_Sal1_chr05	141333	146405	PVX_088905	HP conserved	HP
Pv_Sal1_chr05	1093365	1107462	PVX_090085	phosphatidylinositol 4-kinase	phosphatidylinositol 4-kinase
Pv_Sal1_chr05	259893	285703	PVX_089055	E3UL	E3UL
Pv_Sal1_chr05	530178	532166	PVX_089405	PLP5	PLP5
Pv_Sal1_chr05	198131	200640	PVX_088970	HP conserved	HP
Pv_Sal1_chr05	580805	581860	PVX_089473	Pv-fam-e	Pv-fam-e
Pv_Sal1_chr05	943767	944030	PVX_089925	HP conserved	HP
Pv_Sal1_chr05	219826	223505	PVX_089010	IF2c	IF2c
Pv_Sal1_chr05	716662	718194	PVX_089640	26S proteasome AAA-ATPase subunit RPT3	26S proteasome AAA-ATPase subunit RPT3
Pv_Sal1_chr05	654785	657586	PVX_089545	HP	HP
Pv_Sal1_chr05	1046372	1051471	PVX_090020	HP conserved	HP
Pv_Sal1_chr05	1167281	1168004	PVX_090135	HP conserved	HP
Pv_Sal1_chr05	174168	178103	PVX_088945	leucine--tRNA ligase	leucine--tRNA ligase
Pv_Sal1_chr05	49904	51215	PVX_088820	Pv-fam-a	Pv-fam-a
Pv_Sal1_chr05	570016	570837	PVX_089460	Pv-fam-e	Pv-fam-e
Pv_Sal1_chr05	340163	341776	PVX_089140	NT2	NT2
Pv_Sal1_chr05	337959	339177	PVX_089135	HP conserved	HP
Pv_Sal1_chr05	1324557	1326218	PVX_090305	Vir12R	Vir12R
Pv_Sal1_chr05	442308	445059	PVX_089295	ATP-dependent RNA helicase prh1	ATP-dependent RNA helicase prh1
Pv_Sal1_chr05	629790	630089	PVX_089520	HMGB2	HMGB2
Pv_Sal1_chr05	1108845	1119077	PVX_090090	CW-type zinc finger domain-containing	CW-type zinc finger domain-containing
Pv_Sal1_chr05	736468	741356	PVX_089665	HP conserved	HP
Pv_Sal1_chr05	394154	397315	PVX_089220	HP conserved	HP
Pv_Sal1_chr05	505431	512279	PVX_089375	HP conserved	HP
Pv_Sal1_chr05	574369	575371	PVX_089467	Pv-fam-e	Pv-fam-e
Pv_Sal1_chr05	946227	947218	PVX_089930	small GTP-binding sar1	small GTP-binding sar1
Pv_Sal1_chr05	415338	420099	PVX_089255	HP conserved	HP
Pv_Sal1_chr05	368659	370813	PVX_089195	alpha/beta hydrolase	alpha/beta hydrolase
Pv_Sal1_chr05	424194	425452	PVX_089270	HP conserved	HP
Pv_Sal1_chr05	447665	450264	PVX_089305	PK	PK
Pv_Sal1_chr05	188264	194365	PVX_088965	SET domain	SET domain
Pv_Sal1_chr05	918832	920033	PVX_089890	Pv-fam-e	Pv-fam-e
Pv_Sal1_chr05	91071	92309	PVX_088860	SIAP2	SIAP2
Pv_Sal1_chr05	901220	902042	PVX_089870	Pv-fam-e	Pv-fam-e
Pv_Sal1_chr05	535019	540178	PVX_089415	HP conserved	HP
Pv_Sal1_chr05	1042069	1043184	PVX_090010	HP conserved	HP
Pv_Sal1_chr05	644169	647387	PVX_089535	HP conserved	HP
Pv_Sal1_chr05	948274	955070	PVX_089935	HP conserved	HP
Pv_Sal1_chr05	452949	455184	PVX_089310	HP conserved	HP
Pv_Sal1_chr05	668335	669414	PVX_089565	AK2	AK2
Pv_Sal1_chr05	493827	495449	PVX_089360	HP conserved	HP
Pv_Sal1_chr05	1297808	1301010	PVX_090285	Pvstp1	Pvstp1
Pv_Sal1_chr05	828662	829928	PVX_089790	Pv-fam-e	Pv-fam-e
Pv_Sal1_chr05	296917	298692	PVX_089070	HP conserved	HP
Pv_Sal1_chr05	774553	776010	PVX_089710	HP conserved	HP
Pv_Sal1_chr05	1125606	1130045	PVX_090100	HP conserved	HP
Pv_Sal1_chr05	1123070	1125001	PVX_090095	RIO2	RIO2
Pv_Sal1_chr05	464168	467391	PVX_089320	HP conserved	HP
Pv_Sal1_chr05	1277770	1279489	PVX_090265	Pv-fam-a	Pv-fam-a
Pv_Sal1_chr05	467965	471286	PVX_089325	2-oxoglutarate dehydrogenase E1 component mitochondrial precursor	2-oxoglutarate dehydrogenase E1 component mitochondrial precursor
Pv_Sal1_chr05	17187	18808	PVX_088795	VIR	VIR
Pv_Sal1_chr05	224462	228007	PVX_089015	ATP-dependent RNA helicase DBP10	ATP-dependent RNA helicase DBP10
Pv_Sal1_chr05	350133	351616	PVX_089155	3'-5' exonuclease 	3'-5' exonuclease 
Pv_Sal1_chr05	871481	872445	PVX_089845	Pv-fam-e	Pv-fam-e
Pv_Sal1_chr05	547106	548390	PVX_089430	U3 small nucleolar ribonucleoprotein	U3 small nucleolar ribonucleoprotein
Pv_Sal1_chr05	245686	247736	PVX_089040	dehydrodolichyl diphosphate synthetase	dehydrodolichyl diphosphate synthetase
Pv_Sal1_chr05	1255307	1256633	PVX_090240	CyRPA	CyRPA
Pv_Sal1_chr05	649780	651408	PVX_089542	phosphatase	phosphatase
Pv_Sal1_chr05	181839	183064	PVX_088955	ROM3	ROM3
Pv_Sal1_chr05	591010	595322	PVX_089480	HP conserved	HP
Pv_Sal1_chr05	1176451	1189671	PVX_090150	erythrocyte membrane-associated antigen	erythrocyte membrane-associated antigen
Pv_Sal1_chr05	1230371	1231228	PVX_090210	ARP	ARP
Pv_Sal1_chr05	1212453	1212863	PVX_090170	HP conserved	HP
Pv_Sal1_chr05	69351	71291	PVX_088840	Phist	Phist
Pv_Sal1_chr05	685438	689323	PVX_089592	HP conserved	HP
Pv_Sal1_chr05	772693	773817	PVX_089705	arsenical pump-driving ATPase	arsenical pump-driving ATPase
Pv_Sal1_chr05	1068176	1068586	PVX_090050	Got1 	Got1 
Pv_Sal1_chr05	291296	293723	PVX_089065	HP conserved	HP
Pv_Sal1_chr05	761131	762107	PVX_089685	HP conserved	HP
Pv_Sal1_chr05	312254	320136	PVX_089110	HP conserved	HP
Pv_Sal1_chr05	400712	402799	PVX_089230	HP conserved	HP
Pv_Sal1_chr05	206932	208442	PVX_088985	plastid 50S L21	plastid 50S L21
Pv_Sal1_chr05	44733	45860	PVX_088815	PST-A	PST-A
Pv_Sal1_chr05	523860	525977	PVX_089395	PLP4	PLP4
Pv_Sal1_chr05	58190	60488	PVX_088830	Phist	Phist
Pv_Sal1_chr05	795155	796573	PVX_089740	HP conserved	HP
Pv_Sal1_chr05	1223186	1224026	PVX_090195	AP-4	AP-4
Pv_Sal1_chr05	153212	155527	PVX_088910	GAMA	GAMA
Pv_Sal1_chr05	1242797	1243802	PVX_090225	HP conserved	HP
Pv_Sal1_chr05	209127	210206	PVX_088990	HP conserved	HP
Pv_Sal1_chr05	989710	992464	PVX_089970	HP conserved	HP
Pv_Sal1_chr05	825107	826412	PVX_089785	Pv-fam-e	Pv-fam-e
Pv_Sal1_chr05	1030822	1033140	PVX_090005	HP	HP
Pv_Sal1_chr06	1005422	1007102	PVX_004535	Vir	Vir
Pv_Sal1_chr06	244880	246290	PVX_001910	HP conserved	HP
Pv_Sal1_chr06	107128	109050	PVX_001750	HP conserved	HP
Pv_Sal1_chr06	975145	975303	PVX_110815	HP	HP
Pv_Sal1_chr06	484064	484663	PVX_111425	HP	HP
Pv_Sal1_chr06	659060	660185	PVX_111185	calmodulin	calmodulin
Pv_Sal1_chr06	755785	756663	PVX_111055	HAD1	HAD1
Pv_Sal1_chr06	581291	582454	PVX_111290	MTRAP	MTRAP
Pv_Sal1_chr06	655602	657912	PVX_111195	KAE1	KAE1
Pv_Sal1_chr06	557177	560931	PVX_111320	HP conserved	HP
Pv_Sal1_chr06	653767	655398	PVX_111200	RPN9	RPN9
Pv_Sal1_chr06	317367	318426	PVX_001970	HP conserved	HP
Pv_Sal1_chr06	710480	711997	PVX_111115	HP	HP
Pv_Sal1_chr06	956851	962753	PVX_110825	Pv-fam-d	Pv-fam-d
Pv_Sal1_chr06	223652	224950	PVX_001885	HP conserved	HP
Pv_Sal1_chr06	17585	20002	PVX_001635	VIR	VIR
Pv_Sal1_chr06	119118	120422	PVX_001765	tRNA pseudouridine synthase	tRNA pseudouridine synthase
Pv_Sal1_chr06	541900	543206	PVX_111350	DNA-directed RNA polymerase II	DNA-directed RNA polymerase II
Pv_Sal1_chr06	231269	235536	PVX_001895	histone acetyltransferase	histone acetyltransferase
Pv_Sal1_chr06	164263	168429	PVX_001820	HP	HP
Pv_Sal1_chr06	183984	184898	PVX_001835	L30	L30
Pv_Sal1_chr06	240794	242171	PVX_001905	ARF1	ARF1
Pv_Sal1_chr06	414493	418710	PVX_111510	HP	HP
Pv_Sal1_chr06	91522	92949	PVX_001725	RON12	RON12
Pv_Sal1_chr06	103638	104308	PVX_001745	HP conserved	HP
Pv_Sal1_chr06	829487	830695	PVX_110950	HP conserved	HP
Pv_Sal1_chr06	310902	315635	PVX_001965	RNA-binding	RNA-binding
Pv_Sal1_chr06	681635	685749	PVX_111150	RNA helicase	RNA helicase
Pv_Sal1_chr06	631615	632882	PVX_111225	SPT4	SPT4
Pv_Sal1_chr06	719123	720314	PVX_111100	HP conserved	HP
Pv_Sal1_chr06	999633	1000476	PVX_004536	Plasmodium exported unknown function	PEP
Pv_Sal1_chr06	508212	513855	PVX_111385	HP	HP
Pv_Sal1_chr06	501274	503991	PVX_111395	HP conserved	HP
Pv_Sal1_chr06	194708	197797	PVX_001845	HP conserved	HP
Pv_Sal1_chr06	297275	302824	PVX_001960	HP conserved	HP
Pv_Sal1_chr06	826012	827331	PVX_110955	HP conserved	HP
Pv_Sal1_chr06	663994	665046	PVX_111175	ookinete surface Pvs25	ookinete surface Pvs25
Pv_Sal1_chr06	212054	212868	PVX_001868	HP conserved	HP
Pv_Sal1_chr06	335309	338523	PVX_111600	SRSF4	SRSF4
Pv_Sal1_chr06	601863	603716	PVX_111265	G-beta	G-beta
Pv_Sal1_chr06	1022810	1024043	PVX_004510	Vir4/14R	Vir4/14R
Pv_Sal1_chr06	129768	132026	PVX_001780	HP conserved	HP
Pv_Sal1_chr06	668662	669925	PVX_111165	MORN1	MORN1
Pv_Sal1_chr06	564668	565486	PVX_111310	HP conserved	HP
Pv_Sal1_chr06	7671	8842	PVX_001620	HP	HP
Pv_Sal1_chr06	905017	906660	PVX_110860	HP	HP
Pv_Sal1_chr06	613193	614540	PVX_111245	adenosine deaminase	adenosine deaminase
Pv_Sal1_chr06	94275	96095	PVX_001730	enoyl-CoA hydrataseR	enoyl-CoA hydrataseR
Pv_Sal1_chr06	892418	895681	PVX_110880	DNA repair helicase RAD25	DNA repair helicase RAD25
Pv_Sal1_chr06	729691	734076	PVX_111080	HP conserved	HP
Pv_Sal1_chr06	437632	440712	PVX_111465	HP conserved	HP
Pv_Sal1_chr06	464459	481655	PVX_111435	HP conserved	HP
Pv_Sal1_chr06	792236	797656	PVX_111000	HP conserved	HP
Pv_Sal1_chr06	318992	322418	PVX_001975	HP conserved	HP
Pv_Sal1_chr06	256761	258297	PVX_001930	HP conserved	HP
Pv_Sal1_chr06	583590	584338	PVX_111285	HP conserved	HP
Pv_Sal1_chr06	754031	754995	PVX_111060	HP conserved	HP
Pv_Sal1_chr06	486421	492418	PVX_111415	CPP	CPP
Pv_Sal1_chr06	543435	543984	PVX_111345	HP conserved	HP
Pv_Sal1_chr06	882801	885902	PVX_110890	HP conserved	HP
Pv_Sal1_chr06	454443	457184	PVX_111445	HP conserved	HP
Pv_Sal1_chr06	1026591	1028075	PVX_004503	VIR	VIR
Pv_Sal1_chr06	760	2023	PVX_001610	Vir25R	Vir25R
Pv_Sal1_chr06	150989	153184	PVX_001805	HP conserved	HP
Pv_Sal1_chr06	504070	505959	PVX_111390	protein 20 homolog	protein 20 homolog
Pv_Sal1_chr06	951276	952199	PVX_110830	Plasmodium exported unknown function	PEP
Pv_Sal1_chr06	49923	52265	PVX_001670	Plasmodium exported unknown function	PEP
Pv_Sal1_chr06	692861	693718	PVX_111140	protein phosphatase 1 regulatory (inhibitor subunit	protein phosphatase 1 regulatory (inhibitor subunit
Pv_Sal1_chr06	615370	618445	PVX_111240	HP conserved	HP
Pv_Sal1_chr06	110531	112078	PVX_001752	HP	HP
Pv_Sal1_chr06	966008	967576	PVX_110822	VIR	VIR
Pv_Sal1_chr06	424681	425421	PVX_111485	HP conserved	HP
Pv_Sal1_chr06	326310	327970	PVX_001980	ZIPCO	ZIPCO
Pv_Sal1_chr06	863671	869819	PVX_110910	DNA polymerase zeta catalytic subunit	DNA polymerase zeta catalytic subunit
Pv_Sal1_chr06	651452	652529	PVX_111205	HP conserved	HP
Pv_Sal1_chr06	156191	163339	PVX_001810	HP conserved	HP
Pv_Sal1_chr06	781474	782719	PVX_111020	HP	HP
Pv_Sal1_chr06	913068	913696	PVX_110845	HP	HP
Pv_Sal1_chr06	927257	928305	PVX_110840	Plasmodium exported unknown function	PEP
Pv_Sal1_chr06	546872	548272	PVX_111335	CEN3	CEN3
Pv_Sal1_chr06	352996	355488	PVX_111575	GcpE	GcpE
Pv_Sal1_chr06	1020147	1020953	PVX_004515	Pv-fam-e	Pv-fam-e
Pv_Sal1_chr06	723657	725504	PVX_111090	HP conserved	HP
Pv_Sal1_chr06	586132	587387	PVX_111280	IMC1m	IMC1m
Pv_Sal1_chr06	348339	349373	PVX_111580	phospholipid scramblase	phospholipid scramblase
Pv_Sal1_chr06	498858	500594	PVX_111400	HP conserved	HP
Pv_Sal1_chr06	798484	799646	PVX_110995	IF3b	IF3b
Pv_Sal1_chr06	765454	767259	PVX_111040	HP conserved	HP
Pv_Sal1_chr06	625419	630540	PVX_111230	HP conserved	HP
Pv_Sal1_chr06	816064	817113	PVX_110970	HP	HP
Pv_Sal1_chr06	4741	6096	PVX_001615	Vir12/24R	Vir12/24R
Pv_Sal1_chr06	843262	844710	PVX_110930	HP conserved	HP
Pv_Sal1_chr06	219088	221295	PVX_001875	cytoplasmic dynein intermediate chain	cytoplasmic dynein intermediate chain
Pv_Sal1_chr06	801922	804563	PVX_110985	HP conserved	HP
Pv_Sal1_chr06	96867	98804	PVX_001735	GRASP	GRASP
Pv_Sal1_chr06	419973	420695	PVX_111500	RNA-binding	RNA-binding
Pv_Sal1_chr06	391112	393147	PVX_111525	HP conserved	HP
Pv_Sal1_chr06	253866	255635	PVX_001925	HP conserved	HP
Pv_Sal1_chr06	383185	383469	PVX_111540	HP	HP
Pv_Sal1_chr06	694685	696439	PVX_111135	HP conserved	HP
Pv_Sal1_chr06	213723	216784	PVX_001872	HP conserved	HP
Pv_Sal1_chr06	452812	453807	PVX_111450	HP	HP
Pv_Sal1_chr06	132647	133208	PVX_001782	HP	HP
Pv_Sal1_chr06	783036	783668	PVX_111015	50S L27	50S L27
Pv_Sal1_chr06	39762	40585	PVX_001655	HP	HP
Pv_Sal1_chr06	611679	612707	PVX_111250	HP conserved	HP
Pv_Sal1_chr06	844858	846869	PVX_110925	PhLP2	PhLP2
Pv_Sal1_chr06	341126	343393	PVX_111595	CS	CS
Pv_Sal1_chr06	432969	436367	PVX_111470	HP conserved	HP
Pv_Sal1_chr06	122158	128486	PVX_001775	PPP8	PPP8
Pv_Sal1_chr06	566974	568167	PVX_111305	EBP2	EBP2
Pv_Sal1_chr06	484943	485974	PVX_111420	HP	HP
Pv_Sal1_chr06	607729	609426	PVX_111255	HP conserved	HP
Pv_Sal1_chr06	658414	659058	PVX_111190	RNA methyltransferase	RNA methyltransferase
Pv_Sal1_chr06	422336	423769	PVX_111490	HP conserved	HP
Pv_Sal1_chr06	263982	265853	PVX_001940	ATP-dependent RNA helicase	ATP-dependent RNA helicase
Pv_Sal1_chr06	171699	176518	PVX_001830	HP conserved	HP
Pv_Sal1_chr06	933415	938088	PVX_110835	Plasmodium exported unknown function	PEP
Pv_Sal1_chr06	381170	383103	PVX_111545	mitotic spindle assembly checkpoint	mitotic spindle assembly checkpoint
Pv_Sal1_chr06	822481	824493	PVX_110960	HP	HP
Pv_Sal1_chr06	360352	376176	PVX_111560	dynein heavy chain	dynein heavy chain
Pv_Sal1_chr06	357783	359177	PVX_111565	HP conserved	HP
Pv_Sal1_chr06	145885	147618	PVX_001795	HP conserved	HP
Pv_Sal1_chr06	387767	389848	PVX_111530	HP conserved	HP
Pv_Sal1_chr06	852566	858975	PVX_110915	HP conserved	HP
Pv_Sal1_chr06	87639	90929	PVX_001720	DNA polymerase delta catalytic subunit	DNA polymerase delta catalytic subunit
Pv_Sal1_chr06	941827	942897	PVX_110834	Plasmodium exported unknown function	PEP
Pv_Sal1_chr06	898523	904423	PVX_110865	HP conserved	HP
Pv_Sal1_chr06	10194	11838	PVX_001625	Vir12R	Vir12R
Pv_Sal1_chr06	236016	239462	PVX_001900	dihydrolipoamide acetyltransferase	dihydrolipoamide acetyltransferase
Pv_Sal1_chr06	553939	556527	PVX_111325	DHHC10	DHHC10
Pv_Sal1_chr06	61547	63562	PVX_001685	Phist	Phist
Pv_Sal1_chr06	760507	763991	PVX_111045	DNA binding Myb2	DNA binding Myb2
Pv_Sal1_chr06	377930	379063	PVX_111555	OMPDC	OMPDC
Pv_Sal1_chr06	170378	170887	PVX_001825	HP conserved	HP
Pv_Sal1_chr06	971300	972808	PVX_110820	Phist	Phist
Pv_Sal1_chr06	638909	640321	PVX_111215	HP conserved	HP
Pv_Sal1_chr06	112589	115726	PVX_001755	HP conserved	HP
Pv_Sal1_chr06	832727	833758	PVX_110945	HP	HP
Pv_Sal1_chr06	983390	984091	PVX_110805	REP4	REP4
Pv_Sal1_chr06	675435	679676	PVX_111155	HP conserved	HP
Pv_Sal1_chr06	987617	989020	PVX_004539	Vir12R	Vir12R
Pv_Sal1_chr06	840594	841790	PVX_110935	HP	HP
Pv_Sal1_chr06	699616	703121	PVX_111125	RimM	RimM
Pv_Sal1_chr06	715018	717515	PVX_111105	PIGA	PIGA
Pv_Sal1_chr06	134146	135371	PVX_001783	HP	HP
Pv_Sal1_chr06	785085	786755	PVX_111010	TLAP2	TLAP2
Pv_Sal1_chr06	848055	851399	PVX_110920	acetyl-CoA transporter	acetyl-CoA transporter
Pv_Sal1_chr06	72231	73551	PVX_001700	Phist	Phist
Pv_Sal1_chr06	355811	357079	PVX_111570	HP conserved	HP
Pv_Sal1_chr06	198118	200061	PVX_001850	HP	HP
Pv_Sal1_chr06	561711	563849	PVX_111315	PPO	PPO
Pv_Sal1_chr06	267239	268030	PVX_001945	deoxyribose-phosphate aldolase	deoxyribose-phosphate aldolase
Pv_Sal1_chr06	737286	741614	PVX_111070	S-adenosylmethionine decarboxylase-ornithine decarboxylase	S-adenosylmethionine decarboxylase-ornithine decarboxylase
Pv_Sal1_chr06	661433	662388	PVX_111180	P28	P28
Pv_Sal1_chr06	208485	211707	PVX_001865	RNA-binding	RNA-binding
Pv_Sal1_chr06	712497	714876	PVX_111110	HP conserved	HP
Pv_Sal1_chr06	897275	898306	PVX_110870	enhancer of rudimentary 	enhancer of rudimentary 
Pv_Sal1_chr06	836510	838753	PVX_110940	HP conserved	HP
Pv_Sal1_chr06	666154	666866	PVX_111170	HP conserved	HP
Pv_Sal1_chr06	428209	429807	PVX_111475	HP conserved	HP
Pv_Sal1_chr06	906565	909161	PVX_110855	HP conserved	HP
Pv_Sal1_chr06	1030556	1032516	PVX_004495	VIR	VIR
Pv_Sal1_chr06	641704	645240	PVX_111210	HP conserved	HP
Pv_Sal1_chr06	878792	879697	PVX_110895	ADP/ATP transporter on adenylate translocase	ADP/ATP transporter on adenylate translocase
Pv_Sal1_chr06	116741	118346	PVX_001760	26S proteasome regulatory subunit p55	26S proteasome regulatory subunit p55
Pv_Sal1_chr06	913998	916364	PVX_110845a	CPP	CPP
Pv_Sal1_chr06	595075	600095	PVX_111270	HP conserved	HP
Pv_Sal1_chr06	69682	70815	PVX_001695	Phist	Phist
Pv_Sal1_chr06	1012546	1013849	PVX_004525	Vir16/32R	Vir16/32R
Pv_Sal1_chr06	633503	638042	PVX_111220	RNA helicase	RNA helicase
Pv_Sal1_chr06	148740	150922	PVX_001800	HP conserved	HP
Pv_Sal1_chr06	450349	452631	PVX_111455	glutamine--fructose-6-phosphate aminotransferase [isomerizing]	glutamine--fructose-6-phosphate aminotransferase [isomerizing]
Pv_Sal1_chr06	976329	980090	PVX_110810	DBP	DBP
Pv_Sal1_chr06	909828	912881	PVX_110850	GDP dissociation inhibitor	GDP dissociation inhibitor
Pv_Sal1_chr06	671390	673417	PVX_111160	HP conserved	HP
Pv_Sal1_chr06	1009843	1011414	PVX_004530	VIR	VIR
Pv_Sal1_chr06	53539	54683	PVX_001675	Phist	Phist
Pv_Sal1_chr06	497521	498649	PVX_111405	HP conserved	HP
Pv_Sal1_chr06	420885	421815	PVX_111495	HP conserved	HP
Pv_Sal1_chr06	588971	591844	PVX_111275	HP	HP
Pv_Sal1_chr06	536128	538287	PVX_111355	merozoite capping 1	merozoite capping 1
Pv_Sal1_chr06	260267	263055	PVX_001935	endomembrane 70	endomembrane 70
Pv_Sal1_chr06	758041	760161	PVX_111050	G-beta	G-beta
Pv_Sal1_chr06	768856	771632	PVX_111035	aspartyl protease	aspartyl protease
Pv_Sal1_chr06	778564	780537	PVX_111025	vesicle transportR	vesicle transportR
Pv_Sal1_chr06	721731	723290	PVX_111095	HP conserved	HP
Pv_Sal1_chr06	22505	24299	PVX_001640	VIR	VIR
Pv_Sal1_chr06	575464	576791	PVX_111292	CPP	CPP
Pv_Sal1_chr06	604697	606655	PVX_111260	HP conserved	HP
Pv_Sal1_chr06	379823	381125	PVX_111550	HP conserved	HP
Pv_Sal1_chr06	26997	29234	PVX_001645	Vir12R	Vir12R
Pv_Sal1_chr06	819306	820631	PVX_110965	HP	HP
Pv_Sal1_chr06	74855	76239	PVX_001705	Phist	Phist
Pv_Sal1_chr06	734691	736229	PVX_111075	HP conserved	HP
Pv_Sal1_chr06	99958	101827	PVX_001740	phosphomannomutase	phosphomannomutase
Pv_Sal1_chr06	946298	947333	PVX_110832	Plasmodium exported unknown function	PEP
Pv_Sal1_chr06	120812	121621	PVX_001770	HP conserved	HP
Pv_Sal1_chr06	687887	690283	PVX_111145	HP conserved	HP
Pv_Sal1_chr06	748937	751799	PVX_111065	ETRAMP	ETRAMP
Pv_Sal1_chr06	1015518	1016862	PVX_004520	Vir4	Vir4
Pv_Sal1_chr06	393512	403237	PVX_111520	HP conserved	HP
Pv_Sal1_chr06	888692	890944	PVX_110885	dynamin	dynamin
Pv_Sal1_chr06	441573	445469	PVX_111460	HP conserved	HP
Pv_Sal1_chr06	521859	527444	PVX_111370	HP	HP
Pv_Sal1_chr06	425432	427442	PVX_111480	RAP	RAP
Pv_Sal1_chr06	221371	223211	PVX_001880	S-adenosyl-L-methionine-dependent methyltransferase	S-adenosyl-L-methionine-dependent methyltransferase
Pv_Sal1_chr06	529916	532033	PVX_111365	U3 small nucleolar ribonucleoprotein MPP10	U3 small nucleolar ribonucleoprotein MPP10
Pv_Sal1_chr06	696830	699262	PVX_111130	HP conserved	HP
Pv_Sal1_chr06	225437	230417	PVX_001890	HP conserved	HP
Pv_Sal1_chr06	787645	790065	PVX_111005	flavoprotein subunit of succinate dehydrogenase	flavoprotein subunit of succinate dehydrogenase
Pv_Sal1_chr06	806604	809264	PVX_110980	methionine--tRNA ligase	methionine--tRNA ligase
Pv_Sal1_chr06	550019	551538	PVX_111330	RPL3	RPL3
Pv_Sal1_chr06	533303	535000	PVX_111360	HP conserved	HP
Pv_Sal1_chr06	458235	463968	PVX_111440	HP conserved	HP
Pv_Sal1_chr06	383680	386931	PVX_111535	HP conserved	HP
Pv_Sal1_chr06	800482	801018	PVX_110990	ADP-ribosylation factor	ADP-ribosylation factor
Pv_Sal1_chr06	570903	573807	PVX_111295	HP conserved	HP
Pv_Sal1_chr06	992962	994931	PVX_004537	VIR	VIR
Pv_Sal1_chr06	135596	136816	PVX_001785	HP conserved	HP
Pv_Sal1_chr06	411803	413834	PVX_111515	HP conserved	HP
Pv_Sal1_chr06	483225	483425	PVX_111430	COX17	COX17
Pv_Sal1_chr06	493868	495305	PVX_111410	HP conserved	HP
Pv_Sal1_chr06	268713	286954	PVX_001950	HP conserved	HP
Pv_Sal1_chr06	137333	142141	PVX_001790	HP conserved	HP
Pv_Sal1_chr06	810019	813961	PVX_110975	HP conserved	HP
Pv_Sal1_chr06	520415	521260	PVX_111375	biotin--[acetyl-CoA-carboxylase] synthetase	biotin--[acetyl-CoA-carboxylase] synthetase
Pv_Sal1_chr06	544103	546503	PVX_111340	HP conserved	HP
Pv_Sal1_chr06	873691	877611	PVX_110900	HP conserved	HP
Pv_Sal1_chr06	705737	709036	PVX_111120	asparagine-rich antigen	asparagine-rich antigen
Pv_Sal1_chr06	1025356	1025616	PVX_004505	HP	HP
Pv_Sal1_chr06	870185	872795	PVX_110905	pyruvate kinase 2	pyruvate kinase 2
Pv_Sal1_chr06	65601	67076	PVX_001690	Phist	Phist
Pv_Sal1_chr06	344648	347416	PVX_111590	kelch domain-containing	kelch domain-containing
Pv_Sal1_chr06	517835	518967	PVX_111380	RPS2	RPS2
Pv_Sal1_chr06	79469	80493	PVX_001710	Phist	Phist
